keyword,video_title,video_url,publish_date,transcript_source,transcript_language,summary,comment_author,comment_text,comment_likes
Chandrababu Naidu,ఆచంట నియోజకవర్గం సిద్ధాంతంలో తన అభిమాని సత్యనారాయణతో ముఖ్యమంత్రి శ్రీ నాారా చంద్రబాబు నాయుడు గారు,https://www.youtube.com/watch?v=lMfye4oL6mQ,2026-06-08,failed,,No transcript available.,@RajaRajeswariErra,💐🙏,0
Chandrababu Naidu,ఆచంట నియోజకవర్గం సిద్ధాంతంలో తన అభిమాని సత్యనారాయణతో ముఖ్యమంత్రి శ్రీ నాారా చంద్రబాబు నాయుడు గారు,https://www.youtube.com/watch?v=lMfye4oL6mQ,2026-06-08,failed,,No transcript available.,@prudhvisykam143,❤,3
Chandrababu Naidu,ఆచంట నియోజకవర్గం సిద్ధాంతంలో తన అభిమాని సత్యనారాయణతో ముఖ్యమంత్రి శ్రీ నాారా చంద్రబాబు నాయుడు గారు,https://www.youtube.com/watch?v=lMfye4oL6mQ,2026-06-08,failed,,No transcript available.,@VerakyatharayaVerakyatharaya,❤❤❤,3
Chandrababu Naidu,ఆచంట నియోజకవర్గం సిద్ధాంతంలో తన అభిమాని సత్యనారాయణతో ముఖ్యమంత్రి శ్రీ నాారా చంద్రబాబు నాయుడు గారు,https://www.youtube.com/watch?v=lMfye4oL6mQ,2026-06-08,failed,,No transcript available.,@Ravikathi-k3d,❤❤❤❤❤❤❤,2
Chandrababu Naidu,ఆచంట నియోజకవర్గం సిద్ధాంతంలో తన అభిమాని సత్యనారాయణతో ముఖ్యమంత్రి శ్రీ నాారా చంద్రబాబు నాయుడు గారు,https://www.youtube.com/watch?v=lMfye4oL6mQ,2026-06-08,failed,,No transcript available.,@iiuuybfgjnnkhfsryjg64,🙏🙏🙏 jai cbn jai jai cbn 🙏🙏🙏,1
Chandrababu Naidu,ఆచంట నియోజకవర్గం సిద్ధాంతంలో తన అభిమాని సత్యనారాయణతో ముఖ్యమంత్రి శ్రీ నాారా చంద్రబాబు నాయుడు గారు,https://www.youtube.com/watch?v=lMfye4oL6mQ,2026-06-08,failed,,No transcript available.,@GanapatiBhesetty,❤❤❤❤,3
Chandrababu Naidu,ఆచంట నియోజకవర్గం సిద్ధాంతంలో తన అభిమాని సత్యనారాయణతో ముఖ్యమంత్రి శ్రీ నాారా చంద్రబాబు నాయుడు గారు,https://www.youtube.com/watch?v=lMfye4oL6mQ,2026-06-08,failed,,No transcript available.,@saikumarpoturaju-x6b,❤,1
Chandrababu Naidu,ఆచంట నియోజకవర్గం సిద్ధాంతంలో తన అభిమాని సత్యనారాయణతో ముఖ్యమంత్రి శ్రీ నాారా చంద్రబాబు నాయుడు గారు,https://www.youtube.com/watch?v=lMfye4oL6mQ,2026-06-08,failed,,No transcript available.,@Java_Learning_Days,❤❤❤,1
Chandrababu Naidu,ఆచంట నియోజకవర్గం సిద్ధాంతంలో తన అభిమాని సత్యనారాయణతో ముఖ్యమంత్రి శ్రీ నాారా చంద్రబాబు నాయుడు గారు,https://www.youtube.com/watch?v=lMfye4oL6mQ,2026-06-08,failed,,No transcript available.,@kvnr3093,❤❤❤,2
Chandrababu Naidu,ఆచంట నియోజకవర్గం సిద్ధాంతంలో తన అభిమాని సత్యనారాయణతో ముఖ్యమంత్రి శ్రీ నాారా చంద్రబాబు నాయుడు గారు,https://www.youtube.com/watch?v=lMfye4oL6mQ,2026-06-08,failed,,No transcript available.,@Chandrashekhar-x7e8i,❤❤,1
Chandrababu Naidu,ఆచంట నియోజకవర్గం సిద్ధాంతంలో తన అభిమాని సత్యనారాయణతో ముఖ్యమంత్రి శ్రీ నాారా చంద్రబాబు నాయుడు గారు,https://www.youtube.com/watch?v=lMfye4oL6mQ,2026-06-08,failed,,No transcript available.,@MidhunaThanish,❤❤,1
Chandrababu Naidu,ఆచంట నియోజకవర్గం సిద్ధాంతంలో తన అభిమాని సత్యనారాయణతో ముఖ్యమంత్రి శ్రీ నాారా చంద్రబాబు నాయుడు గారు,https://www.youtube.com/watch?v=lMfye4oL6mQ,2026-06-08,failed,,No transcript available.,@ARYAN_LABs-Telugu,❤❤,0
Chandrababu Naidu,ఆచంట నియోజకవర్గం సిద్ధాంతంలో తన అభిమాని సత్యనారాయణతో ముఖ్యమంత్రి శ్రీ నాారా చంద్రబాబు నాయుడు గారు,https://www.youtube.com/watch?v=lMfye4oL6mQ,2026-06-08,failed,,No transcript available.,@Veeraa4u,❤❤,0
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@BhuviRevanshWonders,This old man has showing true love and CBN garu.. you are blessed to have.,4
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@gajjarapuprasad739,Naidu Brothers Great,11
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@tummalamahesh8950,tata nuvvu veary level,10
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@drvenkatramsimha,"Goppodivi tata nuvvu emi kavali ante ooriki drainage, road kavali annav....",14
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@srinivasaraoanne-hm3jk,Legendary leader with positive growth development 🌹🙌,1
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@ksg5968,Super video Sir,0
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@byMeghK,Thatha is express 😊,6
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@VenuGopal-vy7ll,Super 👌👌🙏,1
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@naidusivaprasad22,Thatha chala speed 😅,4
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@jaswanthq3r,❤,2
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@GREENWINGS-s4k,"Tdp for development, vote for tdp in 2029 and develop Andhra Pradesh",3
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@alwayspetlover,Jai CBN super 🎉🎉🎉,0
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@Vidya-p7r,"Swachamina manshulu ,manasulu cbn garu yemi kavalani adigite vuru bagu kosam , kodukula bagu kosam tata adigadu tana kosam kakunda ,repati taraniki adarsam see sriramudu ,hanumantudu",1
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@renitplb978,Kalmasham leni tatha,0
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@TeluguTea1,"CM babu 75 years, na chinappudu nundi anthe unnadu. Gotta appreciate his maintenance and fitness.",1
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@SujathaB-t8k,All give automatic gas  stroved no petrol,0
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@RickyTadi,"Cm work -stills ,celebrity interaction,propaganda movies ,rowdy mlas ,criminal MPs ,scams -reality",0
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@sarathkumar-z2e,"Antha pre planed ga undhi Mike's, camera...sound background......full setting.......full publicity.....",0
Chandrababu Naidu,CM Chandrababu Fulfills Elderly Man&#39;s Wish to Meet Him,https://www.youtube.com/watch?v=csx6UcSlWsc,2026-06-08,failed,,No transcript available.,@urvasidugana8875,Thanks to Real Public servant not reel servent,4
Chandrababu Naidu,CM Chandrababu Naidu Meets Die-hard Fan Satyanarayana After Emotional At siddhantham,https://www.youtube.com/watch?v=95H36OEdjbY,2026-06-08,failed,,No transcript available.,@puttajrlswamy1074,ఊరు కోసం రోడ్లు అడగడం అనేది అతని నిస్వార్థ మనసుకి ఉదాహరణ.,225
Chandrababu Naidu,CM Chandrababu Naidu Meets Die-hard Fan Satyanarayana After Emotional At siddhantham,https://www.youtube.com/watch?v=95H36OEdjbY,2026-06-08,failed,,No transcript available.,@balasubrahmanyambondu4177,పెద్దయ్యా -  నీ మంచి మనసుకు వెయ్యి దండాలు…. నీకు భగవంతుని కృప కలుగు గాక …,42
Chandrababu Naidu,CM Chandrababu Naidu Meets Die-hard Fan Satyanarayana After Emotional At siddhantham,https://www.youtube.com/watch?v=95H36OEdjbY,2026-06-08,failed,,No transcript available.,@ManneLakshmikanth-z7u,"కల్మషం లేని మనసు అయన స్వార్థం కాకుండా, ఆపేద్దయనా సొంతగ్రామానికి రోడ్ అడగటం అయన వ్యతిత్తము ఆయనకి నిదర్శనం 💐💐🙏🙏🙏👌👌👌🙏🙏💐💐💐👍👍🙏👌👌❤️❤️❤️❤️❤️👌🙏🙏🙏💐💐",61
